FIPS_STATE,FIPS_PLACE,FIPS_STATE_PLACE,CITY_NAME,ST_NAME,NYU_500_LARGEST,YEAR,POP_TOTAL,PER_AGE_15TO44,PER_AGE_18PLUS,PER_AGE_65PLUS,POP_MALE,POP_FEMALE,POP_WHITE,POP_BLACK,POP_ASIAN,POP_AIAN,POP_NHOPI,POP_NONHISPANIC,POP_HISPANIC
20,52575,2052575,Olathe city,Kansas,1,2000,92962,50.56,69.15,5.18,46348,46614,82393,3440,2549,402,44,87902,5060
20,53775,2053775,Overland Park city,Kansas,1,2000,149080,43.67,73.83,11.43,72170,76910,135137,3801,5703,401,52,143460,5620
20,64500,2064500,Shawnee city,Kansas,0,2000,47996,46.23,73.21,8.51,23618,24378,43362,1422,1273,149,13,45903,2093
20,38900,2038900,Lawrence city,Kansas,1,2000,80098,62.12,81.43,7.18,39803,40295,67122,4078,3030,2344,56,77177,2921
20,71000,2071000,Topeka city,Kansas,1,2000,122377,42.81,75.73,15.05,58759,63618,96093,14332,1340,1603,50,111530,10847
20,79000,2079000,Wichita city,Kansas,1,2000,344284,45.00,72.88,11.88,169604,174680,258900,39325,13647,3986,198,311172,33112
21,46027,2146027,Lexington-Fayette,Kentucky,1,2000,260512,51.11,78.68,10.05,127905,132607,211120,35116,6407,507,83,251951,8561
21,08902,2108902,Bowling Green city,Kentucky,0,2000,49296,53.78,79.81,11.96,23841,25455,39842,6267,959,111,61,47285,2011
22,05000,2205000,Baton Rouge city,Louisiana,1,2000,227818,48.83,75.55,11.44,108255,119563,104117,113953,5972,405,76,223900,3918
22,40735,2240735,Lafayette city,Louisiana,1,2000,110257,47.31,74.93,11.22,53158,57099,75232,31434,1584,272,26,108186,2071
22,41155,2241155,Lake Charles city,Louisiana,1,2000,71757,43.03,74.49,14.66,34177,37580,36042,33599,770,167,18,70750,1007
22,39475,2239475,Kenner city,Louisiana,1,2000,70517,44.63,72.75,8.95,33876,36641,48038,15900,2002,279,41,60915,9602
22,50115,2250115,Metairie CDP,Louisiana,0,2000,146136,41.76,79.43,16.45,69777,76359,126445,9984,4041,394,34,135541,10595
22,55000,2255000,New Orleans city,Louisiana,1,2000,484674,45.23,73.30,11.69,227094,257580,135956,325947,10972,991,109,469848,14826
22,08920,2208920,Bossier City city,Louisiana,0,2000,56461,45.94,71.78,10.96,27426,29035,40335,12840,976,322,60,54229,2232
22,70000,2270000,Shreveport city,Louisiana,1,2000,200145,42.83,73.09,13.87,93333,106812,93394,101679,1590,619,66,197039,3106
23,60545,2360545,Portland city,Maine,1,2000,64249,50.01,81.21,13.87,30753,33496,58638,1665,1982,302,36,63275,974
24,04000,2404000,Baltimore city,Maryland,1,2000,651154,44.81,75.22,13.20,303687,347467,205982,418951,9985,2097,222,640093,11061
24,19125,2419125,Columbia CDP,Maryland,0,2000,88254,45.12,73.75,7.47,42553,45701,58708,18949,6440,232,46,84618,3636
24,26000,2426000,Ellicott City CDP,Maryland,0,2000,56397,41.45,71.50,9.56,27610,28787,44177,4138,6714,84,9,55188,1209
24,30325,2430325,Frederick city,Maryland,0,2000,52767,48.13,74.87,11.27,25126,27641,40651,7777,1664,154,32,50234,2533
24,31175,2431175,Gaithersburg city,Maryland,0,2000,52613,50.42,74.98,8.25,25647,26966,30625,7680,7241,188,33,42215,10398
24,32025,2432025,Germantown CDP,Maryland,0,2000,55419,54.45,71.12,3.10,26985,28434,34473,10600,5456,187,37,49759,5660
24,32650,2432650,Glen Burnie CDP,Maryland,0,2000,38922,45.12,76.30,12.89,18933,19989,31569,5263,933,135,27,37964,958
24,67675,2467675,Rockville city,Maryland,0,2000,47388,42.95,76.62,13.12,23106,24282,32120,4317,7030,160,15,41859,5529
24,72450,2472450,Silver Spring CDP,Maryland,0,2000,76540,49.47,77.05,9.61,36964,39576,35678,21482,6293,338,48,59536,17004
24,81175,2481175,Waldorf CDP,Maryland,0,2000,22312,48.89,69.44,4.84,10834,11478,13634,7136,578,121,5,21662,650
25,07000,2507000,Boston city,Massachusetts,1,2000,589141,55.15,80.22,10.41,283588,305553,320944,149202,44284,2365,366,504052,85089
25,09000,2509000,Brockton city,Massachusetts,1,2000,94304,44.07,72.16,11.73,45206,49098,57989,16811,2066,338,34,86752,7552
25,11000,2511000,Cambridge city,Massachusetts,1,2000,101355,61.83,86.73,9.16,49674,51681,69022,12079,12036,290,77,93900,7455
25,24960,2524960,Framingham CDP,Massachusetts,0,2000,66910,46.66,78.58,12.99,31942,34968,53373,3409,3527,116,27,59645,7265
25,34550,2534550,Lawrence city,Massachusetts,1,2000,72043,46.21,68.05,9.82,34439,37604,35044,3516,1910,583,71,29024,43019
25,37000,2537000,Lowell city,Massachusetts,1,2000,105167,48.65,73.05,10.76,51807,53360,72145,4423,17371,256,38,90433,14734
25,37490,2537490,Lynn city,Massachusetts,1,2000,89050,44.40,72.99,12.77,43079,45971,60452,9394,5730,332,79,72667,16383
25,45000,2545000,New Bedford city,Massachusetts,1,2000,93768,42.31,75.12,16.69,44173,49595,73950,4112,614,579,44,84192,9576
25,45560,2545560,Newton city,Massachusetts,1,2000,83829,42.25,78.75,15.08,38951,44878,73831,1653,6434,61,29,81718,2111
25,55745,2555745,Quincy city,Massachusetts,1,2000,88025,46.87,82.53,16.30,41944,46081,70066,1947,13546,142,20,86190,1835
25,62535,2562535,Somerville city,Massachusetts,1,2000,77478,60.83,85.16,10.45,37730,39748,59635,5035,4990,171,50,70692,6786
25,82000,2582000,Worcester city,Massachusetts,1,2000,172648,47.35,76.41,14.13,82914,89734,133124,11892,8402,769,96,146493,26155
25,23000,2523000,Fall River city,Massachusetts,1,2000,91938,42.89,75.88,16.94,42953,48985,83815,2283,1987,172,25,88898,3040
25,67000,2567000,Springfield city,Massachusetts,1,2000,152082,44.37,71.05,12.43,71802,80280,85329,31960,2916,569,143,110739,41343
26,03000,2603000,Ann Arbor city,Michigan,1,2000,114024,60.65,83.24,7.91,56352,57672,85151,10070,13566,332,41,110210,3814
26,21000,2621000,Dearborn city,Michigan,1,2000,97775,41.62,72.17,15.58,48639,49136,84931,1248,1441,258,14,94844,2931
26,22000,2622000,Detroit city,Michigan,1,2000,951270,43.67,68.91,10.41,448319,502951,116599,775772,9268,3140,251,904103,47167
26,27440,2627440,Farmington Hills city,Michigan,1,2000,82111,41.94,76.93,14.37,39733,42378,68107,5699,6188,142,15,80900,1211
26,29000,2629000,Flint city,Michigan,1,2000,124943,43.85,69.39,10.47,58704,66239,51710,66560,547,798,19,121201,3742
26,49000,2649000,Livonia city,Michigan,1,2000,100545,39.28,76.17,16.90,48718,51827,95975,951,1951,223,14,98814,1731
26,69035,2669035,Rochester Hills city,Michigan,1,2000,68825,41.24,74.03,10.64,33539,35286,61084,1667,4652,139,20,67249,1576
26,74900,2674900,Southfield city,Michigan,1,2000,78296,42.31,78.45,15.18,35955,42341,30406,42454,2416,157,24,77362,934
26,76460,2676460,Sterling Heights city,Michigan,1,2000,124471,43.08,75.93,11.76,60970,63501,112899,1614,6123,260,45,122806,1665
26,80700,2680700,Troy city,Michigan,1,2000,80959,41.30,73.79,10.23,40081,40878,66627,1694,10730,125,18,79775,1184
26,84000,2684000,Warren city,Michigan,1,2000,138247,42.01,77.05,17.27,67560,70687,126205,3697,4275,494,30,136379,1868
26,86000,2686000,Westland city,Michigan,1,2000,86602,46.32,76.72,13.23,41626,44976,75527,5867,2437,396,28,84464,2138
26,34000,2634000,Grand Rapids city,Michigan,1,2000,197800,48.71,72.96,11.61,96761,101039,133116,40373,3195,1454,238,171982,25818
26,88940,2688940,Wyoming city,Michigan,1,2000,69368,49.13,72.01,9.38,34244,35124,58491,3362,2025,406,27,62664,6704
26,42160,2642160,Kalamazoo city,Michigan,1,2000,77145,57.26,79.71,10.11,37198,39947,54593,15924,1847,445,50,73841,3304
26,46000,2646000,Lansing city,Michigan,1,2000,119128,48.10,73.23,9.74,57186,61942,77766,26095,3367,953,62,107242,11886
27,56896,2756896,St. Cloud city,Minnesota,0,2000,59107,55.48,79.23,10.26,29816,29291,54229,1402,1839,425,37,58323,784
27,17000,2717000,Duluth city,Minnesota,1,2000,86918,46.18,78.69,15.13,41973,44945,80532,1415,993,2122,25,85997,921
27,06382,2706382,Blaine city,Minnesota,0,2000,44942,48.61,70.87,5.31,22494,22448,42002,387,1142,281,10,44169,773
27,06616,2706616,Bloomington city,Minnesota,1,2000,85172,41.11,79.38,15.68,41132,44040,75055,2917,4339,296,29,82882,2290
27,07966,2707966,Brooklyn Park city,Minnesota,1,2000,67388,49.33,71.17,5.62,33473,33915,48145,9659,6214,381,44,65444,1944
27,17288,2717288,Eagan city,Minnesota,0,2000,63557,49.96,70.02,4.21,31278,32279,55949,2166,3372,164,66,62133,1424
27,35180,2735180,Lakeville city,Minnesota,0,2000,43128,48.64,63.92,2.84,21835,21293,40654,553,868,165,10,42293,835
27,40166,2740166,Maple Grove city,Minnesota,0,2000,50365,46.97,69.25,4.05,24934,25431,47717,528,1267,119,16,49831,534
27,43000,2743000,Minneapolis city,Minnesota,1,2000,382618,54.28,78.00,9.12,192232,190386,249186,68818,23455,8378,289,353443,29175
27,51730,2751730,Plymouth city,Minnesota,1,2000,65894,44.80,72.89,7.57,32454,33440,60200,1783,2495,217,9,64815,1079
27,58000,2758000,St. Paul city,Minnesota,1,2000,287151,48.82,72.90,10.32,138863,148288,192444,33637,35488,3259,203,264436,22715
27,71428,2771428,Woodbury city,Minnesota,0,2000,46463,47.04,69.40,6.08,22523,23940,41836,1168,2329,113,6,45467,996
27,54880,2754880,Rochester city,Minnesota,1,2000,85806,46.65,74.23,11.48,41720,44086,75088,3064,4830,258,33,83241,2565
28,29700,2829700,Gulfport city,Mississippi,1,2000,71127,45.97,73.98,11.40,35244,35883,44229,23848,891,305,65,69313,1814
28,36000,2836000,Jackson city,Mississippi,1,2000,184256,46.20,71.48,10.89,85656,98600,51208,130151,1056,236,24,182805,1451
29,15670,2915670,Columbia city,Missouri,1,2000,84531,58.44,80.27,8.61,40453,44078,68923,9173,3636,331,30,82798,1733
29,35000,2935000,Independence city,Missouri,1,2000,113288,41.53,76.12,15.53,54173,59115,104081,2939,788,721,523,109113,4175
29,38000,2938000,Kansas City city,Missouri,1,2000,441545,46.28,74.64,11.71,213141,228404,267931,137879,8182,2122,493,410941,30604
29,41348,2941348,Lee's Summit city,Missouri,1,2000,70700,44.29,70.84,10.22,33849,36851,65874,2454,698,257,44,69306,1394
29,64550,2964550,St. Joseph city,Missouri,1,2000,73990,44.22,75.87,15.38,36170,37820,67981,3722,351,340,19,72061,1929
29,54074,2954074,O'Fallon city,Missouri,1,2000,46169,49.46,66.62,6.18,22772,23397,44006,1033,342,108,13,45498,671
29,64082,2964082,St. Charles city,Missouri,0,2000,60321,46.57,76.63,12.19,29592,30729,56270,2097,612,160,22,59134,1187
29,65000,2965000,St. Louis city,Missouri,1,2000,348189,45.61,74.25,13.74,163567,184622,152666,178266,6891,950,94,341167,7022
29,70000,2970000,Springfield city,Missouri,1,2000,151580,48.61,80.10,14.90,73016,78564,138987,4961,2060,1142,136,148079,3501
30,06550,3006550,Billings city,Montana,1,2000,89847,42.88,75.97,14.85,43214,46633,82539,495,533,3088,38,86089,3758
30,50200,3050200,Missoula city,Montana,1,2000,57053,53.64,80.27,10.38,28352,28701,53387,207,703,1341,57,56049,1004
31,28000,3128000,Lincoln city,Nebraska,1,2000,225581,50.93,76.99,10.42,112361,113220,201322,6960,7048,1537,141,217427,8154
31,37000,3137000,Omaha city,Nebraska,1,2000,390007,46.09,74.37,11.80,190032,199975,305745,51917,6773,2616,228,360610,29397
32,23770,3223770,Enterprise CDP,Nevada,0,2000,14676,42.96,79.54,11.36,7506,7170,12078,464,762,118,80,12910,1766
32,31900,3231900,Henderson city,Nevada,1,2000,175381,44.29,74.90,10.14,87001,88380,148181,6590,6983,1236,728,156596,18785
32,40000,3240000,Las Vegas city,Nevada,1,2000,478434,44.51,74.07,11.56,243077,235357,334230,49570,22879,3570,2145,365472,112962
32,51800,3251800,North Las Vegas city,Nevada,1,2000,115488,48.20,66.07,5.78,58947,56541,64591,21970,3740,943,610,72053,43435
32,54600,3254600,Paradise CDP,Nevada,0,2000,186070,47.17,78.84,11.08,97081,88989,134927,12260,12135,1424,1097,142407,43663
32,68585,3268585,Spring Valley CDP,Nevada,0,2000,117390,46.43,78.83,10.73,58567,58823,85224,6214,13164,701,567,101225,16165
32,71400,3271400,Sunrise Manor CDP,Nevada,0,2000,156120,45.32,70.27,9.23,77838,78282,102212,20117,8445,1529,713,115501,40619
32,60600,3260600,Reno city,Nevada,1,2000,180480,46.73,76.82,11.42,92254,88226,139793,4651,9555,2271,1004,145864,34616
32,68400,3268400,Sparks city,Nevada,1,2000,66346,44.91,73.11,10.23,32784,33562,52001,1591,3308,780,330,53278,13068
33,45140,3345140,Manchester city,New Hampshire,1,2000,107006,46.59,76.30,12.92,52394,54612,98178,2246,2487,326,38,102062,4944
33,50260,3350260,Nashua city,New Hampshire,1,2000,86605,45.33,75.34,11.60,42775,43830,77291,1740,3363,275,29,81217,5388
34,03580,3403580,Bayonne city,New Jersey,0,2000,61842,42.65,77.89,16.55,29269,32573,48631,3416,2562,106,30,50827,11015
34,13690,3413690,Clifton city,New Jersey,1,2000,78672,41.84,78.43,17.58,37560,41112,59960,2277,5066,192,27,63064,15608
34,19390,3419390,East Orange city,New Jersey,0,2000,69824,44.22,71.88,11.24,31429,38395,2683,62462,302,177,51,66540,3284
34,21000,3421000,Elizabeth city,New Jersey,1,2000,120568,48.32,73.72,9.99,59674,60894,67250,24090,2830,580,55,60941,59627
34,36000,3436000,Jersey City city,New Jersey,1,2000,240055,49.56,75.25,9.76,117144,122911,81637,67994,38881,1071,181,172103,67952
34,51000,3451000,Newark city,New Jersey,1,2000,273546,48.45,72.06,9.25,132701,140845,72537,146250,3263,1005,135,192924,80622
34,56550,3456550,Passaic city,New Jersey,1,2000,67861,48.53,69.20,8.12,33852,34009,24044,9385,3740,531,29,25474,42387
34,57000,3457000,Paterson city,New Jersey,1,2000,149222,47.66,70.22,8.31,72473,76749,45913,49095,2831,901,84,74448,74774
34,73110,3473110,Toms River CDP,New Jersey,0,2000,86327,39.13,76.22,16.64,41539,44788,80598,1565,2194,110,21,82317,4010
34,74000,3474000,Trenton city,New Jersey,1,2000,85403,46.01,72.31,11.38,42180,43223,27802,44465,716,300,199,67012,18391
34,74630,3474630,Union City city,New Jersey,1,2000,67088,49.41,74.70,9.98,33639,33449,39167,2442,1441,467,54,11862,55226
34,08920,3408920,Burlington city,New Jersey,1,2000,9736,41.33,76.09,16.80,4618,5118,6638,2592,125,26,1,9404,332
34,10000,3410000,Camden city,New Jersey,1,2000,79904,46.77,65.37,7.62,38784,41120,13454,42628,1958,435,59,48885,31019
34,13360,3413360,Clayton borough,New Jersey,1,2000,7139,44.82,70.89,9.64,3415,3724,5656,1146,47,30,2,6905,234
34,20350,3420350,Egg Harbor City city,New Jersey,1,2000,4545,42.90,71.75,13.93,2197,2348,3036,645,57,17,4,3429,1116
34,26340,3426340,Glassboro borough,New Jersey,1,2000,19068,54.84,77.93,9.79,9126,9942,14212,3712,441,32,17,18340,728
34,29430,3429430,Hammonton town,New Jersey,1,2000,12604,40.72,77.20,17.97,6105,6499,11073,219,144,18,3,10728,1876
34,39420,3439420,Lawnside borough,New Jersey,1,2000,2692,34.99,76.71,18.83,1224,1468,47,2520,14,27,2,2628,64
34,46680,3446680,Millville city,New Jersey,1,2000,26847,41.98,72.07,12.89,12678,14169,20438,4025,216,139,8,23849,2998
34,57750,3457750,Penns Grove borough,New Jersey,1,2000,4886,42.16,67.03,11.79,2252,2634,2387,1942,14,18,8,4041,845
34,59640,3459640,Pleasantville city,New Jersey,1,2000,19012,43.78,69.61,11.17,8925,10087,4755,10969,371,54,5,14854,4158
34,65490,3465490,Salem city,New Jersey,1,2000,5857,38.98,69.05,14.02,2615,3242,2194,3325,14,35,0,5571,286
35,02000,3502000,Albuquerque city,New Mexico,1,2000,448607,45.67,75.46,11.96,217887,230720,321179,13854,10068,17444,452,269532,179075
35,63460,3563460,Rio Rancho city,New Mexico,1,2000,51765,43.92,70.82,11.70,25106,26659,40563,1376,758,1226,89,37436,14329
35,39380,3539380,Las Cruces city,New Mexico,1,2000,74267,47.09,74.89,13.09,36036,38231,51248,1738,863,1289,55,35846,38421
35,70500,3570500,Santa Fe city,New Mexico,1,2000,62203,41.55,79.72,13.90,29758,32445,47459,409,791,1373,49,32459,29744
36,01000,3601000,Albany city,New York,1,2000,95658,51.66,80.05,13.36,45467,50191,60383,26915,3116,301,34,90309,5349
36,65508,3665508,Schenectady city,New York,1,2000,61821,44.85,75.67,15.23,29539,32282,47460,9132,1239,222,24,58189,3632
36,11000,3611000,Buffalo city,New York,1,2000,292648,44.72,73.70,13.44,137443,155205,159300,108951,4093,2250,120,270572,22076
36,15000,3615000,Cheektowaga CDP,New York,0,2000,79988,39.25,79.41,20.61,37430,42558,75487,2683,829,135,6,79195,793
36,08026,3608026,Brentwood CDP,New York,0,2000,53917,48.05,70.12,8.25,26979,26938,25736,9735,1084,310,61,24666,29251
36,49121,3649121,Mount Vernon city,New York,1,2000,68381,43.30,74.67,12.93,30861,37520,19577,40743,1448,219,43,61298,7083
36,50617,3650617,New Rochelle city,New York,1,2000,72182,41.94,75.96,15.50,34322,37860,49001,13848,2334,141,35,57690,14492
36,51000,3651000,New York city,New York,1,2000,8008278,46.72,75.77,11.71,3794204,4214074,3576385,2129762,787047,41289,5430,5847724,2160554
36,84000,3684000,Yonkers city,New York,1,2000,196086,43.13,75.67,14.98,92132,103954,118007,32575,9526,861,98,145234,50852
36,63000,3663000,Rochester city,New York,1,2000,219773,47.70,71.91,10.00,105083,114690,106161,84717,4943,1033,104,191741,28032
36,73000,3673000,Syracuse city,New York,1,2000,147306,48.45,75.03,12.86,69308,77998,94663,37336,4961,1670,72,139538,7768
37,02140,3702140,Asheville city,North Carolina,1,2000,68889,42.28,80.41,18.29,32207,36682,53701,12129,635,240,39,66300,2589
37,12000,3712000,Charlotte city,North Carolina,1,2000,540828,50.22,75.29,8.81,264978,275850,315061,176964,18418,1863,283,501028,39800
37,14100,3714100,Concord city,North Carolina,1,2000,55977,46.30,73.79,11.10,27345,28632,44128,8450,684,168,14,51608,4369
37,25580,3725580,Gastonia city,North Carolina,1,2000,66277,43.04,75.04,13.79,31325,34952,46513,16981,773,137,19,62664,3613
37,22920,3722920,Fayetteville city,North Carolina,1,2000,121015,47.90,74.60,10.96,57967,63048,59007,51338,2653,1331,264,114153,6862
37,28000,3728000,Greensboro city,North Carolina,1,2000,223891,49.01,77.71,11.87,105573,118318,124243,83728,6357,989,89,214149,9742
37,31400,3731400,High Point city,North Carolina,1,2000,85839,44.80,74.00,11.87,41022,44817,51985,27275,2872,392,17,81642,4197
37,75000,3775000,Winston-Salem city,North Carolina,1,2000,185776,45.62,76.66,13.67,87345,98431,103243,68924,2108,567,67,169733,16043
37,28080,3728080,Greenville city,North Carolina,1,2000,60476,59.82,81.19,8.78,27997,32479,37133,20649,1098,181,26,59232,1244
37,34200,3734200,Jacksonville city,North Carolina,1,2000,66715,65.00,75.72,4.77,40678,26037,42655,15987,1380,503,126,60013,6702
37,10740,3710740,Cary town,North Carolina,1,2000,94536,49.34,70.94,5.36,47075,47461,77683,5813,7643,251,28,90489,4047
37,19000,3719000,Durham city,North Carolina,1,2000,187035,52.91,77.07,9.31,89884,97151,85126,81937,6815,575,71,171023,16012
37,55000,3755000,Raleigh city,North Carolina,1,2000,276093,55.51,79.14,8.33,136648,139445,174786,76756,9327,981,118,256785,19308
37,74440,3774440,Wilmington city,North Carolina,1,2000,75838,48.47,81.62,15.34,35397,40441,53516,19579,682,266,67,73847,1991
38,07200,3807200,Bismarck city,North Dakota,0,2000,55532,44.78,76.46,13.76,26891,28641,52634,156,251,1884,15,55117,415
38,25700,3825700,Fargo city,North Dakota,1,2000,90599,53.74,78.88,10.07,45306,45293,85321,922,1482,1119,40,89432,1167
39,12000,3912000,Canton city,Ohio,1,2000,80806,42.93,73.40,14.30,37700,43106,60164,16999,257,396,24,79800,1006
39,15000,3915000,Cincinnati city,Ohio,1,2000,331285,48.29,75.51,12.27,156357,174928,175492,142176,5132,709,130,327055,4230
39,01000,3901000,Akron city,Ohio,1,2000,217074,44.61,74.68,13.51,103670,113404,145924,61827,3257,575,48,214561,2513
39,16000,3916000,Cleveland city,Ohio,1,2000,478403,43.94,71.49,12.54,226550,251853,198510,243939,6444,1458,178,443675,34728
39,44856,3944856,Lorain city,Ohio,0,2000,68652,41.53,71.66,13.96,32549,36103,47848,10943,227,304,24,54214,14438
39,61000,3961000,Parma city,Ohio,1,2000,85655,40.39,77.72,19.61,40846,44809,81948,905,1349,118,17,84332,1323
39,18000,3918000,Columbus city,Ohio,1,2000,711470,52.48,75.84,8.86,345878,365592,483332,174065,24495,2090,367,693999,17471
